feedback_id,ticket_id,agent_name,action,status,input_summary,output_summary,error_message,latency_ms,trace_id,created_at
67,,classifier,classify,success,text_length=98,"category=Praise, confidence=0.99",,1841.6856249968987,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:33
67,,classifier,process,success,item=R011,output_key=classification,,1850.9987909928896,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:33
66,,quality_critic,process,success,item=R010,output_key=quality_review,,6149.246291985037,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:29
66,TKT-20260325-010,ticket_creator,process,success,item=R010,output_key=ticket,,6954.244083026424,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:23
66,,classifier,classify,success,text_length=117,"category=Complaint, confidence=0.99",,1492.640291020507,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:15
66,,classifier,process,success,item=R010,output_key=classification,,1510.5481250211596,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:15
65,,quality_critic,process,success,item=R009,output_key=quality_review,,4821.566291997442,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:12
65,TKT-20260325-009,ticket_creator,process,success,item=R009,output_key=ticket,,7093.384916981449,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:07
65,,feature_extractor,extract,success,"category=Feature Request, source=R009","feature=Google Calendar Integration, impact=High",,3786.4846249867696,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:00
65,,feature_extractor,process,success,item=R009,output_key=analysis,,3802.037207991816,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:31:00
65,,classifier,classify,success,text_length=108,"category=Feature Request, confidence=0.99",,1514.6815839980263,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:55
65,,classifier,process,success,item=R009,output_key=classification,,1523.0606670083944,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:55
64,,quality_critic,process,success,item=R008,output_key=quality_review,,5302.37487499835,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:52
64,TKT-20260325-008,ticket_creator,process,success,item=R008,output_key=ticket,,5613.142624992179,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:47
64,,bug_analyzer,analyze,success,"category=Bug, source=R008","severity=Major, component=Performance",,4070.5407499917783,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:41
64,,bug_analyzer,process,success,item=R008,output_key=analysis,,4080.5297500046436,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:41
64,,classifier,classify,success,text_length=107,"category=Bug, confidence=0.97",,1517.3047090065666,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:36
64,,classifier,process,success,item=R008,output_key=classification,,1531.3253749918658,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:36
63,,quality_critic,process,success,item=R007,output_key=quality_review,,5607.3026660014875,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:33
63,TKT-20260325-007,ticket_creator,process,success,item=R007,output_key=ticket,,5642.66862499062,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:27
63,,feature_extractor,extract,success,"category=Feature Request, source=R007","feature=PDF Task Export, impact=Medium",,2693.1290000211447,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:22
63,,feature_extractor,process,success,item=R007,output_key=analysis,,2704.3940419971477,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:22
63,,classifier,classify,success,text_length=95,"category=Feature Request, confidence=0.99",,1430.1969580119476,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:18
63,,classifier,process,success,item=R007,output_key=classification,,1440.9993329900317,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:18
62,,quality_critic,process,success,item=R006,output_key=quality_review,,4785.9027920058,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:15
62,TKT-20260325-006,ticket_creator,process,success,item=R006,output_key=ticket,,5010.887415992329,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:10
62,,classifier,classify,success,text_length=111,"category=Praise, confidence=0.99",,1440.0654580094852,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:04
62,,classifier,process,success,item=R006,output_key=classification,,1449.1581250040326,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:04
61,,quality_critic,process,success,item=R005,output_key=quality_review,,5528.93391699763,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:30:00
61,TKT-20260325-005,ticket_creator,process,success,item=R005,output_key=ticket,,6547.166958014714,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:55
61,,bug_analyzer,analyze,success,"category=Bug, source=R005","severity=Critical, component=Sync",,5814.042457990581,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:48
61,,bug_analyzer,process,success,item=R005,output_key=analysis,,5824.157416995149,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:48
61,,classifier,classify,success,text_length=113,"category=Bug, confidence=0.99",,1529.080000007525,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:40
61,,classifier,process,success,item=R005,output_key=classification,,1537.7044999913778,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:40
60,,quality_critic,process,success,item=R004,output_key=quality_review,,5945.086000021547,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:37
60,TKT-20260325-004,ticket_creator,process,success,item=R004,output_key=ticket,,8744.332707981812,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:31
60,,feature_extractor,extract,success,"category=Feature Request, source=R004","feature=Dark Mode Option, impact=High",,3216.186542005744,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:22
60,,feature_extractor,process,success,item=R004,output_key=analysis,,3227.6362919947132,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:22
60,,classifier,classify,success,text_length=98,"category=Feature Request, confidence=0.98",,1692.4562080239411,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:18
60,,classifier,process,success,item=R004,output_key=classification,,1701.8258750031237,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:18
59,,quality_critic,process,success,item=R003,output_key=quality_review,,5678.966250008671,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:15
59,TKT-20260325-003,ticket_creator,process,success,item=R003,output_key=ticket,,6076.762499986216,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:09
59,,bug_analyzer,analyze,success,"category=Bug, source=R003","severity=Major, component=Login",,4916.247749992181,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:03
59,,bug_analyzer,process,success,item=R003,output_key=analysis,,4926.0158330143895,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:29:03
59,,classifier,classify,success,text_length=136,"category=Bug, confidence=0.99",,1723.3891669893637,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:56
59,,classifier,process,success,item=R003,output_key=classification,,1733.4930410142988,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:56
58,,quality_critic,process,success,item=R002,output_key=quality_review,,6024.901749973651,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:53
58,TKT-20260325-002,ticket_creator,process,success,item=R002,output_key=ticket,,4480.6282079953235,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:47
58,,classifier,classify,success,text_length=114,"category=Praise, confidence=0.99",,1666.6733750025742,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:41
58,,classifier,process,success,item=R002,output_key=classification,,1676.6057919885498,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:41
57,,quality_critic,process,success,item=R001,output_key=quality_review,,8183.279582997784,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:38
57,TKT-20260325-001,ticket_creator,process,success,item=R001,output_key=ticket,,6208.3134170097765,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:30
57,,bug_analyzer,analyze,success,"category=Bug, source=R001","severity=Major, component=Settings",,4520.091459009564,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:24
57,,bug_analyzer,process,success,item=R001,output_key=analysis,,4530.985958001111,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:24
57,,classifier,classify,success,text_length=127,"category=Bug, confidence=0.99",,1865.9249999909662,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:18
57,,classifier,process,success,item=R001,output_key=classification,,1885.4999169998337,83392e9a-d387-41f8-82f2-0c2c79e14ec7,2026-03-25 05:28:18
57,,csv_agent,ingest,success,"source=app_store_review, id=R001",feedback_id=57,,,,2026-03-25 05:28:15
58,,csv_agent,ingest,success,"source=app_store_review, id=R002",feedback_id=58,,,,2026-03-25 05:28:15
59,,csv_agent,ingest,success,"source=app_store_review, id=R003",feedback_id=59,,,,2026-03-25 05:28:15
60,,csv_agent,ingest,success,"source=app_store_review, id=R004",feedback_id=60,,,,2026-03-25 05:28:15
61,,csv_agent,ingest,success,"source=app_store_review, id=R005",feedback_id=61,,,,2026-03-25 05:28:15
62,,csv_agent,ingest,success,"source=app_store_review, id=R006",feedback_id=62,,,,2026-03-25 05:28:15
63,,csv_agent,ingest,success,"source=app_store_review, id=R007",feedback_id=63,,,,2026-03-25 05:28:15
64,,csv_agent,ingest,success,"source=app_store_review, id=R008",feedback_id=64,,,,2026-03-25 05:28:15
65,,csv_agent,ingest,success,"source=app_store_review, id=R009",feedback_id=65,,,,2026-03-25 05:28:15
66,,csv_agent,ingest,success,"source=app_store_review, id=R010",feedback_id=66,,,,2026-03-25 05:28:15
67,,csv_agent,ingest,success,"source=app_store_review, id=R011",feedback_id=67,,,,2026-03-25 05:28:15
68,,csv_agent,ingest,success,"source=app_store_review, id=R012",feedback_id=68,,,,2026-03-25 05:28:15
69,,csv_agent,ingest,success,"source=app_store_review, id=R013",feedback_id=69,,,,2026-03-25 05:28:15
70,,csv_agent,ingest,success,"source=app_store_review, id=R014",feedback_id=70,,,,2026-03-25 05:28:15
71,,csv_agent,ingest,success,"source=app_store_review, id=R015",feedback_id=71,,,,2026-03-25 05:28:15
72,,csv_agent,ingest,success,"source=app_store_review, id=R016",feedback_id=72,,,,2026-03-25 05:28:15
73,,csv_agent,ingest,success,"source=app_store_review, id=R017",feedback_id=73,,,,2026-03-25 05:28:15
74,,csv_agent,ingest,success,"source=app_store_review, id=R018",feedback_id=74,,,,2026-03-25 05:28:15
75,,csv_agent,ingest,success,"source=app_store_review, id=R019",feedback_id=75,,,,2026-03-25 05:28:15
76,,csv_agent,ingest,success,"source=app_store_review, id=R020",feedback_id=76,,,,2026-03-25 05:28:15
77,,csv_agent,ingest,success,"source=app_store_review, id=R021",feedback_id=77,,,,2026-03-25 05:28:15
78,,csv_agent,ingest,success,"source=app_store_review, id=R022",feedback_id=78,,,,2026-03-25 05:28:15
79,,csv_agent,ingest,success,"source=app_store_review, id=R023",feedback_id=79,,,,2026-03-25 05:28:15
80,,csv_agent,ingest,success,"source=app_store_review, id=R024",feedback_id=80,,,,2026-03-25 05:28:15
81,,csv_agent,ingest,success,"source=app_store_review, id=R025",feedback_id=81,,,,2026-03-25 05:28:15
